sample_id,source_attachment,source_file,source_sheet,source_row,sample_number_raw,material_raw,temperature,frequency,core_loss,waveform_label_raw,waveform_group_id,waveform_duplicate_count,exact_row_duplicate_count,cross_attachment_count,quality_flags
training-c16aee712bc0-S04-R002170,training,data/附件一（训练集）.xlsx,材料4,2170,,材料4,50.0,112090.0,32303.80897,三角波,wg-dd62ef45460d4d2f,1,1,1,
training-c16aee712bc0-S04-R002171,training,data/附件一（训练集）.xlsx,材料4,2171,,材料4,50.0,177930.0,3370.386291,三角波,wg-6171d30ad2e400e5,1,1,1,
training-c16aee712bc0-S04-R002172,training,data/附件一（训练集）.xlsx,材料4,2172,,材料4,50.0,177930.0,6096.214678,三角波,wg-89b4c29c418a7e09,1,1,1,
training-c16aee712bc0-S04-R002173,training,data/附件一（训练集）.xlsx,材料4,2173,,材料4,50.0,177930.0,10752.63196,三角波,wg-e429125a4bbc004f,1,1,1,
training-c16aee712bc0-S04-R002174,training,data/附件一（训练集）.xlsx,材料4,2174,,材料4,50.0,177930.0,25293.96953,三角波,wg-edebd7ec8292d95e,1,1,1,
training-c16aee712bc0-S04-R002175,training,data/附件一（训练集）.xlsx,材料4,2175,,材料4,50.0,199170.0,4081.184812,三角波,wg-8c90e19ea74ebc25,1,1,1,
training-c16aee712bc0-S04-R002176,training,data/附件一（训练集）.xlsx,材料4,2176,,材料4,50.0,199170.0,9934.547897,三角波,wg-1dd821b838e7837a,1,1,1,
training-c16aee712bc0-S04-R002177,training,data/附件一（训练集）.xlsx,材料4,2177,,材料4,50.0,199170.0,17351.43528,三角波,wg-e0458be69ebefd56,1,1,1,
training-c16aee712bc0-S04-R002178,training,data/附件一（训练集）.xlsx,材料4,2178,,材料4,50.0,199170.0,23072.47482,三角波,wg-9d9be9378c87fd02,1,1,1,
training-c16aee712bc0-S04-R002179,training,data/附件一（训练集）.xlsx,材料4,2179,,材料4,50.0,199170.0,1015114.316,三角波,wg-850eab2b9e8aab01,1,1,1,
training-c16aee712bc0-S04-R002180,training,data/附件一（训练集）.xlsx,材料4,2180,,材料4,50.0,316450.0,2969.136571,三角波,wg-c85d0e393e9e1c4c,1,1,1,
training-c16aee712bc0-S04-R002181,training,data/附件一（训练集）.xlsx,材料4,2181,,材料4,50.0,316450.0,3761.702528,三角波,wg-83424927cdcc838f,1,1,1,
training-c16aee712bc0-S04-R002182,training,data/附件一（训练集）.xlsx,材料4,2182,,材料4,50.0,316450.0,8627.340309,三角波,wg-48244c9f2139a099,1,1,1,
training-c16aee712bc0-S04-R002183,training,data/附件一（训练集）.xlsx,材料4,2183,,材料4,50.0,316450.0,18818.35834,三角波,wg-d39f81d12370148a,1,1,1,
training-c16aee712bc0-S04-R002184,training,data/附件一（训练集）.xlsx,材料4,2184,,材料4,50.0,316450.0,721189.0037,三角波,wg-e2e77db0ef1d1dc5,1,1,1,
training-c16aee712bc0-S04-R002185,training,data/附件一（训练集）.xlsx,材料4,2185,,材料4,50.0,316450.0,958858.1702,三角波,wg-c5250266261e2ecc,1,1,1,
training-c16aee712bc0-S04-R002186,training,data/附件一（训练集）.xlsx,材料4,2186,,材料4,50.0,316450.0,1271473.359,三角波,wg-4727e9c87ec3e4b5,1,1,1,
training-c16aee712bc0-S04-R002187,training,data/附件一（训练集）.xlsx,材料4,2187,,材料4,50.0,354610.0,3872.840747,三角波,wg-0486ca7d522d5ec3,1,1,1,
training-c16aee712bc0-S04-R002188,training,data/附件一（训练集）.xlsx,材料4,2188,,材料4,50.0,354610.0,5294.808001,三角波,wg-468e1de95334cb93,1,1,1,
training-c16aee712bc0-S04-R002189,training,data/附件一（训练集）.xlsx,材料4,2189,,材料4,50.0,354610.0,6577.297588,三角波,wg-3745b027240950f1,1,1,1,
training-c16aee712bc0-S04-R002190,training,data/附件一（训练集）.xlsx,材料4,2190,,材料4,50.0,354610.0,8727.724909,三角波,wg-925136869857b83c,1,1,1,
training-c16aee712bc0-S04-R002191,training,data/附件一（训练集）.xlsx,材料4,2191,,材料4,50.0,354610.0,14588.14294,三角波,wg-f9e51eda20797d22,1,1,1,
training-c16aee712bc0-S04-R002192,training,data/附件一（训练集）.xlsx,材料4,2192,,材料4,50.0,354610.0,18805.81886,三角波,wg-4aa1ba71f25c44eb,1,1,1,
training-c16aee712bc0-S04-R002193,training,data/附件一（训练集）.xlsx,材料4,2193,,材料4,50.0,354610.0,43471.32196,三角波,wg-461b97fbd2d1d677,1,1,1,
training-c16aee712bc0-S04-R002194,training,data/附件一（训练集）.xlsx,材料4,2194,,材料4,50.0,354610.0,74605.36783,三角波,wg-1a37c93ff851e2a5,1,1,1,
training-c16aee712bc0-S04-R002195,training,data/附件一（训练集）.xlsx,材料4,2195,,材料4,50.0,354610.0,98147.3316,三角波,wg-cc23f5205795245b,1,1,1,
training-c16aee712bc0-S04-R002196,training,data/附件一（训练集）.xlsx,材料4,2196,,材料4,50.0,354610.0,129872.9578,三角波,wg-7fe811765e0c5262,1,1,1,
training-c16aee712bc0-S04-R002197,training,data/附件一（训练集）.xlsx,材料4,2197,,材料4,50.0,354610.0,172578.6428,三角波,wg-283df950e49ecfb8,1,1,1,
training-c16aee712bc0-S04-R002198,training,data/附件一（训练集）.xlsx,材料4,2198,,材料4,50.0,354610.0,228774.2378,三角波,wg-ba70d8745240ea76,1,1,1,
training-c16aee712bc0-S04-R002199,training,data/附件一（训练集）.xlsx,材料4,2199,,材料4,50.0,354610.0,399689.1757,三角波,wg-6e4e6fdd115a566c,1,1,1,
training-c16aee712bc0-S04-R002200,training,data/附件一（训练集）.xlsx,材料4,2200,,材料4,50.0,396820.0,8964.55787,三角波,wg-406ea200b9476bb3,1,1,1,
training-c16aee712bc0-S04-R002201,training,data/附件一（训练集）.xlsx,材料4,2201,,材料4,50.0,396820.0,11489.5691,三角波,wg-c14ad01f35934e51,1,1,1,
training-c16aee712bc0-S04-R002202,training,data/附件一（训练集）.xlsx,材料4,2202,,材料4,50.0,396820.0,14861.91455,三角波,wg-0b99d581ec467059,1,1,1,
training-c16aee712bc0-S04-R002203,training,data/附件一（训练集）.xlsx,材料4,2203,,材料4,50.0,396820.0,19247.2399,三角波,wg-adf132fdc3320932,1,1,1,
training-c16aee712bc0-S04-R002204,training,data/附件一（训练集）.xlsx,材料4,2204,,材料4,50.0,396820.0,25233.15176,三角波,wg-9611a6dcb10ed7bd,1,1,1,
training-c16aee712bc0-S04-R002205,training,data/附件一（训练集）.xlsx,材料4,2205,,材料4,50.0,396820.0,32865.70884,三角波,wg-b37e3370b812522f,1,1,1,
training-c16aee712bc0-S04-R002206,training,data/附件一（训练集）.xlsx,材料4,2206,,材料4,50.0,396820.0,43211.74875,三角波,wg-07d120db3bb93a07,1,1,1,
training-c16aee712bc0-S04-R002207,training,data/附件一（训练集）.xlsx,材料4,2207,,材料4,50.0,396820.0,56143.83559,三角波,wg-6504e0f31cf4939a,1,1,1,
training-c16aee712bc0-S04-R002208,training,data/附件一（训练集）.xlsx,材料4,2208,,材料4,50.0,396820.0,96020.68342,三角波,wg-a56b91da8b237ced,1,1,1,
training-c16aee712bc0-S04-R002209,training,data/附件一（训练集）.xlsx,材料4,2209,,材料4,50.0,396820.0,126229.3383,三角波,wg-8a1dad0053415840,1,1,1,
training-c16aee712bc0-S04-R002210,training,data/附件一（训练集）.xlsx,材料4,2210,,材料4,50.0,396820.0,165944.7636,三角波,wg-59a17ccc60bbe8ae,1,1,1,
training-c16aee712bc0-S04-R002211,training,data/附件一（训练集）.xlsx,材料4,2211,,材料4,50.0,396810.0,219965.4004,三角波,wg-232338b991edad35,1,1,1,
training-c16aee712bc0-S04-R002212,training,data/附件一（训练集）.xlsx,材料4,2212,,材料4,50.0,396820.0,290643.423,三角波,wg-a0ac83cb91fca8cf,1,1,1,
training-c16aee712bc0-S04-R002213,training,data/附件一（训练集）.xlsx,材料4,2213,,材料4,50.0,396820.0,383298.3837,三角波,wg-9cc8c3cf735ce7ba,1,1,1,
training-c16aee712bc0-S04-R002214,training,data/附件一（训练集）.xlsx,材料4,2214,,材料4,50.0,396820.0,653385.9793,三角波,wg-480f56cc1991e006,1,1,1,
training-c16aee712bc0-S04-R002215,training,data/附件一（训练集）.xlsx,材料4,2215,,材料4,50.0,396820.0,863968.3418,三角波,wg-4262e2d534b1f14e,1,1,1,
training-c16aee712bc0-S04-R002216,training,data/附件一（训练集）.xlsx,材料4,2216,,材料4,50.0,396820.0,1129886.756,三角波,wg-6a2e8ac7cfeee4f3,1,1,1,
training-c16aee712bc0-S04-R002217,training,data/附件一（训练集）.xlsx,材料4,2217,,材料4,50.0,56320.0,18498.75975,三角波,wg-af718f9a3de009d8,1,1,1,
training-c16aee712bc0-S04-R002218,training,data/附件一（训练集）.xlsx,材料4,2218,,材料4,50.0,70870.0,13520.59942,三角波,wg-2665d3b381e35c59,1,1,1,
training-c16aee712bc0-S04-R002219,training,data/附件一（训练集）.xlsx,材料4,2219,,材料4,50.0,89100.0,7403.295743,三角波,wg-18adbd2fd572e435,1,1,1,
training-c16aee712bc0-S04-R002220,training,data/附件一（训练集）.xlsx,材料4,2220,,材料4,50.0,89100.0,9745.380758,三角波,wg-16fe85118d52e466,1,1,1,
training-c16aee712bc0-S04-R002221,training,data/附件一（训练集）.xlsx,材料4,2221,,材料4,50.0,89090.0,17974.2202,三角波,wg-82d3a59b5057578d,1,1,1,
training-c16aee712bc0-S04-R002222,training,data/附件一（训练集）.xlsx,材料4,2222,,材料4,50.0,99900.0,11698.70074,三角波,wg-f81b28423ce6e01d,1,1,1,
training-c16aee712bc0-S04-R002223,training,data/附件一（训练集）.xlsx,材料4,2223,,材料4,50.0,99900.0,14909.88956,三角波,wg-f049f7eead66edcb,1,1,1,
training-c16aee712bc0-S04-R002224,training,data/附件一（训练集）.xlsx,材料4,2224,,材料4,50.0,99900.0,20913.09765,三角波,wg-f598155a20ba7936,1,1,1,
training-c16aee712bc0-S04-R002225,training,data/附件一（训练集）.xlsx,材料4,2225,,材料4,50.0,99900.0,27483.42334,三角波,wg-987bc8d1c7460e04,1,1,1,
training-c16aee712bc0-S04-R002226,training,data/附件一（训练集）.xlsx,材料4,2226,,材料4,50.0,112090.0,7078.374637,三角波,wg-fe75c79ba43774f1,1,1,1,
training-c16aee712bc0-S04-R002227,training,data/附件一（训练集）.xlsx,材料4,2227,,材料4,50.0,177930.0,3356.681843,三角波,wg-8361b9ca65764638,1,1,1,
training-c16aee712bc0-S04-R002228,training,data/附件一（训练集）.xlsx,材料4,2228,,材料4,50.0,177930.0,18922.89539,三角波,wg-3531bd90bfd69d8c,1,1,1,
training-c16aee712bc0-S04-R002229,training,data/附件一（训练集）.xlsx,材料4,2229,,材料4,50.0,199170.0,2456.071198,三角波,wg-a7b10318ed70cd34,1,1,1,
training-c16aee712bc0-S04-R002230,training,data/附件一（训练集）.xlsx,材料4,2230,,材料4,50.0,199170.0,7154.581671,三角波,wg-fe266834e82ffd7d,1,1,1,
training-c16aee712bc0-S04-R002231,training,data/附件一（训练集）.xlsx,材料4,2231,,材料4,50.0,199170.0,17305.01518,三角波,wg-9e7f036e3095bad3,1,1,1,
training-c16aee712bc0-S04-R002232,training,data/附件一（训练集）.xlsx,材料4,2232,,材料4,50.0,224180.0,3847.705738,三角波,wg-bec23e98a1fcd8ec,1,1,1,
training-c16aee712bc0-S04-R002233,training,data/附件一（训练集）.xlsx,材料4,2233,,材料4,50.0,316450.0,6496.784177,三角波,wg-d01af669514c3462,1,1,1,
training-c16aee712bc0-S04-R002234,training,data/附件一（训练集）.xlsx,材料4,2234,,材料4,50.0,316450.0,14447.29018,三角波,wg-7c7968747bece910,1,1,1,
training-c16aee712bc0-S04-R002235,training,data/附件一（训练集）.xlsx,材料4,2235,,材料4,50.0,354610.0,3881.689586,三角波,wg-9dc9f3fa0efdf744,1,1,1,
training-c16aee712bc0-S04-R002236,training,data/附件一（训练集）.xlsx,材料4,2236,,材料4,50.0,354610.0,6592.845097,三角波,wg-6cc37c50ccc6396a,1,1,1,
training-c16aee712bc0-S04-R002237,training,data/附件一（训练集）.xlsx,材料4,2237,,材料4,50.0,354610.0,14646.01458,三角波,wg-02dd463db9f42494,1,1,1,
training-c16aee712bc0-S04-R002238,training,data/附件一（训练集）.xlsx,材料4,2238,,材料4,50.0,354610.0,25210.02394,三角波,wg-a7b2a6b992422784,1,1,1,
training-c16aee712bc0-S04-R002239,training,data/附件一（训练集）.xlsx,材料4,2239,,材料4,50.0,354610.0,43753.96556,三角波,wg-13a5d31301fe0434,1,1,1,
training-c16aee712bc0-S04-R002240,training,data/附件一（训练集）.xlsx,材料4,2240,,材料4,50.0,354610.0,98562.76908,三角波,wg-60f93f711817f972,1,1,1,
training-c16aee712bc0-S04-R002241,training,data/附件一（训练集）.xlsx,材料4,2241,,材料4,50.0,354610.0,130171.8052,三角波,wg-794f078974e1dce2,1,1,1,
training-c16aee712bc0-S04-R002242,training,data/附件一（训练集）.xlsx,材料4,2242,,材料4,50.0,354610.0,229583.4706,三角波,wg-581461090c6eb915,1,1,1,
training-c16aee712bc0-S04-R002243,training,data/附件一（训练集）.xlsx,材料4,2243,,材料4,50.0,354610.0,530127.7567,三角波,wg-d0bfa5b6e38afae3,1,1,1,
training-c16aee712bc0-S04-R002244,training,data/附件一（训练集）.xlsx,材料4,2244,,材料4,50.0,354610.0,905653.3989,三角波,wg-079a4e768b005abd,1,1,1,
training-c16aee712bc0-S04-R002245,training,data/附件一（训练集）.xlsx,材料4,2245,,材料4,50.0,354610.0,1196346.347,三角波,wg-0b3b7c4076d33ee9,1,1,1,
training-c16aee712bc0-S04-R002246,training,data/附件一（训练集）.xlsx,材料4,2246,,材料4,50.0,396820.0,5461.625574,三角波,wg-bebf067e94c302cf,1,1,1,
training-c16aee712bc0-S04-R002247,training,data/附件一（训练集）.xlsx,材料4,2247,,材料4,50.0,396820.0,6800.827435,三角波,wg-c4d90afb93cba277,1,1,1,
training-c16aee712bc0-S04-R002248,training,data/附件一（训练集）.xlsx,材料4,2248,,材料4,50.0,396820.0,9018.568938,三角波,wg-cc6e90c079de3424,1,1,1,
training-c16aee712bc0-S04-R002249,training,data/附件一（训练集）.xlsx,材料4,2249,,材料4,50.0,396820.0,14830.51356,三角波,wg-8965eaef034b56f2,1,1,1,
training-c16aee712bc0-S04-R002250,training,data/附件一（训练集）.xlsx,材料4,2250,,材料4,50.0,396820.0,25249.96539,三角波,wg-15560963817b8746,1,1,1,
training-c16aee712bc0-S04-R002251,training,data/附件一（训练集）.xlsx,材料4,2251,,材料4,50.0,396820.0,43210.91177,三角波,wg-a8e83ce94eaec4e1,1,1,1,
training-c16aee712bc0-S04-R002252,training,data/附件一（训练集）.xlsx,材料4,2252,,材料4,50.0,396820.0,56138.04951,三角波,wg-8094a5eb599431b4,1,1,1,
training-c16aee712bc0-S04-R002253,training,data/附件一（训练集）.xlsx,材料4,2253,,材料4,50.0,396820.0,126432.2403,三角波,wg-d2ee5cbf2665940d,1,1,1,
training-c16aee712bc0-S04-R002254,training,data/附件一（训练集）.xlsx,材料4,2254,,材料4,50.0,396820.0,166077.3191,三角波,wg-c15769018cb3b190,1,1,1,
training-c16aee712bc0-S04-R002255,training,data/附件一（训练集）.xlsx,材料4,2255,,材料4,50.0,396820.0,220588.8026,三角波,wg-7da160c94875ab04,1,1,1,
training-c16aee712bc0-S04-R002256,training,data/附件一（训练集）.xlsx,材料4,2256,,材料4,50.0,396820.0,655183.2312,三角波,wg-36d55a68173937f2,1,1,1,
training-c16aee712bc0-S04-R002257,training,data/附件一（训练集）.xlsx,材料4,2257,,材料4,50.0,396820.0,865558.7755,三角波,wg-25f4501947522cc6,1,1,1,
training-c16aee712bc0-S04-R002258,training,data/附件一（训练集）.xlsx,材料4,2258,,材料4,50.0,50070.0,3759.337281,梯形波,wg-82bed40ad6d8606d,1,1,1,
training-c16aee712bc0-S04-R002259,training,data/附件一（训练集）.xlsx,材料4,2259,,材料4,50.0,50070.0,4951.190929,梯形波,wg-4a91c2ddd010e876,1,1,1,
training-c16aee712bc0-S04-R002260,training,data/附件一（训练集）.xlsx,材料4,2260,,材料4,50.0,50070.0,6829.380133,梯形波,wg-763d3563113b094b,1,1,1,
training-c16aee712bc0-S04-R002261,training,data/附件一（训练集）.xlsx,材料4,2261,,材料4,50.0,50070.0,12821.65445,梯形波,wg-d44cd26484fa0d87,1,1,1,
training-c16aee712bc0-S04-R002262,training,data/附件一（训练集）.xlsx,材料4,2262,,材料4,50.0,50070.0,17415.29009,梯形波,wg-c12b6fce01f90697,1,1,1,
training-c16aee712bc0-S04-R002263,training,data/附件一（训练集）.xlsx,材料4,2263,,材料4,50.0,50070.0,30610.11465,梯形波,wg-3206b167272e44fe,1,1,1,
training-c16aee712bc0-S04-R002264,training,data/附件一（训练集）.xlsx,材料4,2264,,材料4,50.0,50070.0,130633.1061,梯形波,wg-134a4d86b5df527b,1,1,1,
training-c16aee712bc0-S04-R002265,training,data/附件一（训练集）.xlsx,材料4,2265,,材料4,50.0,50060.0,174871.1633,梯形波,wg-113ea7525df5b33b,1,1,1,
training-c16aee712bc0-S04-R002266,training,data/附件一（训练集）.xlsx,材料4,2266,,材料4,50.0,50060.0,235464.5518,梯形波,wg-2947fbb19b280c68,1,1,1,
training-c16aee712bc0-S04-R002267,training,data/附件一（训练集）.xlsx,材料4,2267,,材料4,50.0,50070.0,403995.3023,梯形波,wg-dd6864875496f3db,1,1,1,
training-c16aee712bc0-S04-R002268,training,data/附件一（训练集）.xlsx,材料4,2268,,材料4,50.0,56160.0,6693.631905,梯形波,wg-874b7154ddf6b1d7,1,1,1,
training-c16aee712bc0-S04-R002269,training,data/附件一（训练集）.xlsx,材料4,2269,,材料4,50.0,56160.0,8734.744218,梯形波,wg-989cfabb31cf61cd,1,1,1,
training-c16aee712bc0-S04-R002270,training,data/附件一（训练集）.xlsx,材料4,2270,,材料4,50.0,56160.0,16086.41875,梯形波,wg-a371191107721dad,1,1,1,
training-c16aee712bc0-S04-R002271,training,data/附件一（训练集）.xlsx,材料4,2271,,材料4,50.0,56160.0,20799.74458,梯形波,wg-2a42ed619a243d2b,1,1,1,
training-c16aee712bc0-S04-R002272,training,data/附件一（训练集）.xlsx,材料4,2272,,材料4,50.0,56150.0,36858.6067,梯形波,wg-b0f028d9cf30091a,1,1,1,
training-c16aee712bc0-S04-R002273,training,data/附件一（训练集）.xlsx,材料4,2273,,材料4,50.0,56160.0,49369.63896,梯形波,wg-0bf085fc991091fc,1,1,1,
training-c16aee712bc0-S04-R002274,training,data/附件一（训练集）.xlsx,材料4,2274,,材料4,50.0,56160.0,65807.74991,梯形波,wg-a65ad05e12f58fbb,1,1,1,
training-c16aee712bc0-S04-R002275,training,data/附件一（训练集）.xlsx,材料4,2275,,材料4,50.0,56160.0,87358.70058,梯形波,wg-fa2c2eb975414242,1,1,1,
training-c16aee712bc0-S04-R002276,training,data/附件一（训练集）.xlsx,材料4,2276,,材料4,50.0,56160.0,114239.4768,梯形波,wg-348d61058078f0b0,1,1,1,
training-c16aee712bc0-S04-R002277,training,data/附件一（训练集）.xlsx,材料4,2277,,材料4,50.0,56160.0,273856.7634,梯形波,wg-dd21057aedc03434,1,1,1,
training-c16aee712bc0-S04-R002278,training,data/附件一（训练集）.xlsx,材料4,2278,,材料4,50.0,70760.0,2717.587015,梯形波,wg-8e91936cb3a87849,1,1,1,
training-c16aee712bc0-S04-R002279,training,data/附件一（训练集）.xlsx,材料4,2279,,材料4,50.0,70760.0,4833.256338,梯形波,wg-c4db78c31af11e99,1,1,1,
training-c16aee712bc0-S04-R002280,training,data/附件一（训练集）.xlsx,材料4,2280,,材料4,50.0,70760.0,8820.795915,梯形波,wg-4f790adc211404cf,1,1,1,
training-c16aee712bc0-S04-R002281,training,data/附件一（训练集）.xlsx,材料4,2281,,材料4,50.0,70760.0,11901.95859,梯形波,wg-0d5569c08d76e117,1,1,1,
training-c16aee712bc0-S04-R002282,training,data/附件一（训练集）.xlsx,材料4,2282,,材料4,50.0,70760.0,20847.2566,梯形波,wg-a89bc06f4a0ff94c,1,1,1,
training-c16aee712bc0-S04-R002283,training,data/附件一（训练集）.xlsx,材料4,2283,,材料4,50.0,70760.0,27859.80623,梯形波,wg-86db90fc714dd241,1,1,1,
training-c16aee712bc0-S04-R002284,training,data/附件一（训练集）.xlsx,材料4,2284,,材料4,50.0,70760.0,66689.56128,梯形波,wg-a9fd14601fa3a508,1,1,1,
training-c16aee712bc0-S04-R002285,training,data/附件一（训练集）.xlsx,材料4,2285,,材料4,50.0,70760.0,86964.3008,梯形波,wg-63a595c69f319e09,1,1,1,
training-c16aee712bc0-S04-R002286,training,data/附件一（训练集）.xlsx,材料4,2286,,材料4,50.0,70760.0,116796.0576,梯形波,wg-f365ceeb6944aed4,1,1,1,
training-c16aee712bc0-S04-R002287,training,data/附件一（训练集）.xlsx,材料4,2287,,材料4,50.0,70760.0,157282.8139,梯形波,wg-8d5802d2e8b548a2,1,1,1,
training-c16aee712bc0-S04-R002288,training,data/附件一（训练集）.xlsx,材料4,2288,,材料4,50.0,70760.0,209705.7951,梯形波,wg-c91bf0c13365a9cf,1,1,1,
training-c16aee712bc0-S04-R002289,training,data/附件一（训练集）.xlsx,材料4,2289,,材料4,50.0,70760.0,276796.4178,梯形波,wg-f7ca93aad66f6fb9,1,1,1,
training-c16aee712bc0-S04-R002290,training,data/附件一（训练集）.xlsx,材料4,2290,,材料4,50.0,70750.0,476243.6609,梯形波,wg-93e01688a872d875,1,1,1,
training-c16aee712bc0-S04-R002291,training,data/附件一（训练集）.xlsx,材料4,2291,,材料4,50.0,70760.0,825505.555,梯形波,wg-ef4898d4f37e4f43,1,1,1,
training-c16aee712bc0-S04-R002292,training,data/附件一（训练集）.xlsx,材料4,2292,,材料4,50.0,79400.0,2999.645379,梯形波,wg-c21940bf905d007e,1,1,1,
training-c16aee712bc0-S04-R002293,training,data/附件一（训练集）.xlsx,材料4,2293,,材料4,50.0,79410.0,13410.34427,梯形波,wg-d6e405d088487e17,1,1,1,
training-c16aee712bc0-S04-R002294,training,data/附件一（训练集）.xlsx,材料4,2294,,材料4,50.0,79410.0,17777.07486,梯形波,wg-f0c2deec406c076c,1,1,1,
training-c16aee712bc0-S04-R002295,training,data/附件一（训练集）.xlsx,材料4,2295,,材料4,50.0,79400.0,24055.40806,梯形波,wg-969995041b54ce33,1,1,1,
training-c16aee712bc0-S04-R002296,training,data/附件一（训练集）.xlsx,材料4,2296,,材料4,50.0,79410.0,32134.82833,梯形波,wg-49af1d9d5ed919d8,1,1,1,
training-c16aee712bc0-S04-R002297,training,data/附件一（训练集）.xlsx,材料4,2297,,材料4,50.0,79410.0,43210.14994,梯形波,wg-7136458d4284e7dd,1,1,1,
training-c16aee712bc0-S04-R002298,training,data/附件一（训练集）.xlsx,材料4,2298,,材料4,50.0,79410.0,57860.50677,梯形波,wg-ae68633f30f6c96e,1,1,1,
training-c16aee712bc0-S04-R002299,training,data/附件一（训练集）.xlsx,材料4,2299,,材料4,50.0,79410.0,76042.26185,梯形波,wg-48349e4f878bed3f,1,1,1,
training-c16aee712bc0-S04-R002300,training,data/附件一（训练集）.xlsx,材料4,2300,,材料4,50.0,79410.0,136063.4484,梯形波,wg-2f0b85bcb7c533f4,1,1,1,
training-c16aee712bc0-S04-R002301,training,data/附件一（训练集）.xlsx,材料4,2301,,材料4,50.0,79410.0,182285.5508,梯形波,wg-26d727354ba1e38e,1,1,1,
training-c16aee712bc0-S04-R002302,training,data/附件一（训练集）.xlsx,材料4,2302,,材料4,50.0,79410.0,240388.9145,梯形波,wg-8586ad7d08c878f1,1,1,1,
training-c16aee712bc0-S04-R002303,training,data/附件一（训练集）.xlsx,材料4,2303,,材料4,50.0,79410.0,417078.774,梯形波,wg-28f5357783bcaf1b,1,1,1,
training-c16aee712bc0-S04-R002304,training,data/附件一（训练集）.xlsx,材料4,2304,,材料4,50.0,79410.0,959861.6229,梯形波,wg-8a48cee5c2aee91d,1,1,1,
training-c16aee712bc0-S04-R002305,training,data/附件一（训练集）.xlsx,材料4,2305,,材料4,50.0,89210.0,1912.768451,梯形波,wg-c505888a5a00fbae,1,1,1,
training-c16aee712bc0-S04-R002306,training,data/附件一（训练集）.xlsx,材料4,2306,,材料4,50.0,89210.0,3445.707926,梯形波,wg-266e639078f91d9d,1,1,1,
training-c16aee712bc0-S04-R002307,training,data/附件一（训练集）.xlsx,材料4,2307,,材料4,50.0,89220.0,4543.989276,梯形波,wg-4f3d2032b2e69ccd,1,1,1,
training-c16aee712bc0-S04-R002308,training,data/附件一（训练集）.xlsx,材料4,2308,,材料4,50.0,89210.0,6282.595709,梯形波,wg-dd795614306318dd,1,1,1,
training-c16aee712bc0-S04-R002309,training,data/附件一（训练集）.xlsx,材料4,2309,,材料4,50.0,89210.0,11431.70354,梯形波,wg-2d3b0a0917a6abb0,1,1,1,
training-c16aee712bc0-S04-R002310,training,data/附件一（训练集）.xlsx,材料4,2310,,材料4,50.0,89210.0,15256.33935,梯形波,wg-32aacff3e5f14f14,1,1,1,
training-c16aee712bc0-S04-R002311,training,data/附件一（训练集）.xlsx,材料4,2311,,材料4,50.0,89210.0,20698.33584,梯形波,wg-e4cc305db2bcbec1,1,1,1,
training-c16aee712bc0-S04-R002312,training,data/附件一（训练集）.xlsx,材料4,2312,,材料4,50.0,89200.0,50441.36474,梯形波,wg-1559d14a657cf5f3,1,1,1,
training-c16aee712bc0-S04-R002313,training,data/附件一（训练集）.xlsx,材料4,2313,,材料4,50.0,89210.0,66260.10765,梯形波,wg-98ecee8d1bc6bddb,1,1,1,
training-c16aee712bc0-S04-R002314,training,data/附件一（训练集）.xlsx,材料4,2314,,材料4,50.0,89210.0,210226.0167,梯形波,wg-9664aa0a395e73cf,1,1,1,
training-c16aee712bc0-S04-R002315,training,data/附件一（训练集）.xlsx,材料4,2315,,材料4,50.0,89210.0,282011.5503,梯形波,wg-edede4a5007a5522,1,1,1,
training-c16aee712bc0-S04-R002316,training,data/附件一（训练集）.xlsx,材料4,2316,,材料4,50.0,89210.0,490966.9664,梯形波,wg-20a198d23097f0cf,1,1,1,
training-c16aee712bc0-S04-R002317,training,data/附件一（训练集）.xlsx,材料4,2317,,材料4,50.0,89210.0,650168.9132,梯形波,wg-cca96f5482eeb95b,1,1,1,
training-c16aee712bc0-S04-R002318,training,data/附件一（训练集）.xlsx,材料4,2318,,材料4,50.0,89210.0,848577.0073,梯形波,wg-b1e95ffed2598fd1,1,1,1,
training-c16aee712bc0-S04-R002319,training,data/附件一（训练集）.xlsx,材料4,2319,,材料4,50.0,89210.0,1119593.65,梯形波,wg-0e7137c1f9066f61,1,1,1,
training-c16aee712bc0-S04-R002320,training,data/附件一（训练集）.xlsx,材料4,2320,,材料4,50.0,99980.0,1642.085648,梯形波,wg-b4e33ea684c90210,1,1,1,
training-c16aee712bc0-S04-R002321,training,data/附件一（训练集）.xlsx,材料4,2321,,材料4,50.0,99970.0,2170.157042,梯形波,wg-3387820bd32e703c,1,1,1,
training-c16aee712bc0-S04-R002322,training,data/附件一（训练集）.xlsx,材料4,2322,,材料4,50.0,99980.0,2982.039317,梯形波,wg-05512b2f078deab1,1,1,1,
training-c16aee712bc0-S04-R002323,training,data/附件一（训练集）.xlsx,材料4,2323,,材料4,50.0,99970.0,3941.473586,梯形波,wg-03491d35d82e5493,1,1,1,
training-c16aee712bc0-S04-R002324,training,data/附件一（训练集）.xlsx,材料4,2324,,材料4,50.0,99980.0,7473.278979,梯形波,wg-d04e65e314da54d8,1,1,1,
training-c16aee712bc0-S04-R002325,training,data/附件一（训练集）.xlsx,材料4,2325,,材料4,50.0,99980.0,9972.971567,梯形波,wg-b689d60aae9db8a6,1,1,1,
